# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
109	109.0000000000	109.5000000000	-0.0838087709	-0.0924609257
110	110.0000000000	110.5000000000	0.0846205145	0.0955749669
111	111.0000000000	111.5000000000	-0.0918222707	-0.1006023721
112	112.0000000000	112.5000000000	0.0904414565	0.0986101829
113	113.0000000000	113.5000000000	-0.0945395534	-0.1033594137
114	114.0000000000	114.5000000000	0.0939227685	0.1011231070
115	115.0000000000	115.5000000000	-0.0940159962	-0.1033844646
116	116.0000000000	116.5000000000	0.0963266135	0.1032541059
117	117.0000000000	117.5000000000	-0.0942029629	-0.1020742156
118	118.0000000000	118.5000000000	0.0980692229	0.1037048030
119	119.0000000000	119.5000000000	-0.0946647337	-0.0991076368
120	120.0000000000	120.5000000000	0.0978488130	0.1030814607
121	121.0000000000	121.5000000000	-0.0949772254	-0.0972574270
122	122.0000000000	122.5000000000	0.0956442973	0.0986405988
123	123.0000000000	123.5000000000	-0.0940623786	-0.0944928683
124	124.0000000000	124.5000000000	0.0896830276	0.0903388952
125	125.0000000000	125.5000000000	-0.0905889546	-0.0900418925
126	126.0000000000	126.5000000000	0.0821674955	0.0809586212
127	127.0000000000	127.5000000000	-0.0829929736	-0.0824888842
128	128.0000000000	128.5000000000	0.0745810221	0.0732608912
129	129.0000000000	129.5000000000	-0.0740997961	-0.0738355557
130	130.0000000000	130.5000000000	0.0675362099	0.0669267101
131	131.0000000000	131.5000000000	-0.0658514067	-0.0644695468
132	132.0000000000	132.5000000000	0.0621283966	0.0589659015
133	133.0000000000	133.5000000000	-0.0540477265	-0.0510953617
134	134.0000000000	134.5000000000	0.0551123191	0.0493419266
135	135.0000000000	135.5000000000	-0.0413461234	-0.0366650486
136	136.0000000000	136.5000000000	0.0448574451	0.0377857275
137	137.0000000000	137.5000000000	-0.0305377831	-0.0230087479
138	138.0000000000	138.5000000000	0.0320540950	0.0238001101
139	139.0000000000	139.5000000000	-0.0211347269	-0.0103992282
140	140.0000000000	140.5000000000	0.0182182181	0.0092894225
141	141.0000000000	141.5000000000	-0.0132478538	-0.0005908566
142	142.0000000000	142.5000000000	0.0042838042	-0.0056667970
143	143.0000000000	143.5000000000	-0.0045913451	0.0084164151
144	144.0000000000	144.5000000000	-0.0114739346	-0.0224314203
145	145.0000000000	145.5000000000	0.0048535418	0.0182436491
146	146.0000000000	146.5000000000	-0.0272620301	-0.0393968193
147	147.0000000000	147.5000000000	0.0172445822	0.0287453623
148	148.0000000000	148.5000000000	-0.0401004164	-0.0515615502
149	149.0000000000	149.5000000000	0.0304575495	0.0400035977
150	150.0000000000	150.5000000000	-0.0504573182	-0.0598083008
151	151.0000000000	151.5000000000	0.0433150039	0.0514985749
152	152.0000000000	152.5000000000	-0.0574195906	-0.0668298789
153	153.0000000000	153.5000000000	0.0590799676	0.0643474845
154	154.0000000000	154.5000000000	-0.0609786005	-0.0715632632
155	155.0000000000	155.5000000000	0.0775560818	0.0805172931
156	156.0000000000	156.5000000000	-0.0625495700	-0.0718723655
157	157.0000000000	157.5000000000	0.0955081589	0.0970488055
158	158.0000000000	158.5000000000	-0.0625947510	-0.0694705864
159	159.0000000000	159.5000000000	0.1116146842	0.1113858177
160	160.0000000000	160.5000000000	-0.0585425893	-0.0648704615
161	161.0000000000	161.5000000000	0.1267677307	0.1256826904
162	162.0000000000	162.5000000000	-0.0515742358	-0.0583237856
163	163.0000000000	163.5000000000	0.1422997467	0.1404272119
164	164.0000000000	164.5000000000	-0.0458165552	-0.0515497280
165	165.0000000000	165.5000000000	0.1565807618	0.1532391310
166	166.0000000000	166.5000000000	-0.0387361768	-0.0426128311
167	167.0000000000	167.5000000000	0.1662967277	0.1630023378
168	168.0000000000	168.5000000000	-0.0296794819	-0.0324845820
169	169.0000000000	169.5000000000	0.1737418048	0.1706455832
170	170.0000000000	170.5000000000	-0.0193844089	-0.0216375882
171	171.0000000000	171.5000000000	0.1802164679	0.1761280096
172	172.0000000000	172.5000000000	-0.0092132403	-0.0103928452
173	173.0000000000	173.5000000000	0.1831140744	0.1789940363
174	174.0000000000	174.5000000000	-0.0004893094	-0.0008477291
175	175.0000000000	175.5000000000	0.1830134246	0.1792191022
176	176.0000000000	176.5000000000	0.0093742971	0.0106787245
177	177.0000000000	177.5000000000	0.1801078967	0.1761630742
178	178.0000000000	178.5000000000	0.0207404858	0.0230712416
179	179.0000000000	179.5000000000	0.1740355251	0.1702932341
180	180.0000000000	180.5000000000	0.0302243018	0.0333890918
181	181.0000000000	181.5000000000	0.1656215403	0.1619971450
182	182.0000000000	182.5000000000	0.0382994094	0.0423151205
183	183.0000000000	183.5000000000	0.1549376842	0.1513886396
184	184.0000000000	184.5000000000	0.0471464264	0.0515236581
185	185.0000000000	185.5000000000	0.1414901152	0.1385421035
186	186.0000000000	186.5000000000	0.0555516529	0.0620819434
187	187.0000000000	187.5000000000	0.1252073417	0.1225912096
188	188.0000000000	188.5000000000	0.0623841185	0.0694185385
189	189.0000000000	189.5000000000	0.1074541435	0.1048630401
190	190.0000000000	190.5000000000	0.0679964919	0.0744536360
191	191.0000000000	191.5000000000	0.0883230608	0.0864907147
192	192.0000000000	192.5000000000	0.0726506335	0.0801179429
193	193.0000000000	193.5000000000	0.0677465992	0.0663478786
194	194.0000000000	194.5000000000	0.0768771026	0.0854149407
195	195.0000000000	195.5000000000	0.0458541170	0.0447430896
196	196.0000000000	196.5000000000	0.0796671933	0.0886605523
197	197.0000000000	197.5000000000	0.0222083701	0.0217744988
198	198.0000000000	198.5000000000	0.0801977430	0.0881404663
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 480.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0046102175	-0.0047521003
2	2.0000000000	2.5000000000	-0.0013017445	-0.0001941944
3	3.0000000000	3.5000000000	0.0058115618	-0.0047411350
4	4.0000000000	4.5000000000	-0.0016693182	0.0019925948
5	5.0000000000	5.5000000000	0.0050194147	-0.0051516276
6	6.0000000000	6.5000000000	-0.0013295151	0.0027153697
7	7.0000000000	7.5000000000	0.0042040995	-0.0041052936
8	8.0000000000	8.5000000000	-0.0028764196	0.0027093790
9	9.0000000000	9.5000000000	0.0043898061	-0.0035924908
10	10.0000000000	10.5000000000	-0.0043271797	0.0033261863
11	11.0000000000	11.5000000000	0.0040484484	-0.0043641191
12	12.0000000000	12.5000000000	-0.0039210860	0.0041859014
13	13.0000000000	13.5000000000	0.0037405379	-0.0036516806
14	14.0000000000	14.5000000000	-0.0038612021	0.0050372298
15	15.0000000000	15.5000000000	0.0032527200	-0.0020475357
16	16.0000000000	16.5000000000	-0.0051330559	0.0055954014
17	17.0000000000	17.5000000000	0.0017902882	-0.0023365444
18	18.0000000000	18.5000000000	-0.0061790813	0.0044133373
19	19.0000000000	19.5000000000	0.0024037860	-0.0021412583
20	20.0000000000	20.5000000000	-0.0055878250	0.0056752074
21	21.0000000000	21.5000000000	0.0020440909	-0.0010431363
22	22.0000000000	22.5000000000	-0.0054886782	0.0066606842
23	23.0000000000	23.5000000000	0.0006146636	0.0001185106
24	24.0000000000	24.5000000000	-0.0064847475	0.0048060550
25	25.0000000000	25.5000000000	0.0009080462	0.0012432546
26	26.0000000000	26.5000000000	-0.0072307116	0.0041654655
27	27.0000000000	27.5000000000	0.0009679303	0.0015040122
28	28.0000000000	28.5000000000	-0.0074411111	0.0038974888
29	29.0000000000	29.5000000000	0.0013466712	0.0030136036
30	30.0000000000	30.5000000000	-0.0076674789	0.0020060654
31	31.0000000000	31.5000000000	0.0026780407	0.0065775311
32	32.0000000000	32.5000000000	-0.0095205155	-0.0010584070
33	33.0000000000	33.5000000000	0.0045579910	0.0092380405
34	34.0000000000	34.5000000000	-0.0121136548	-0.0051637691
35	35.0000000000	35.5000000000	0.0073250341	0.0118625209
36	36.0000000000	36.5000000000	-0.0151858223	-0.0111510460
37	37.0000000000	37.5000000000	0.0126033944	0.0180201311
38	38.0000000000	38.5000000000	-0.0195220706	-0.0175115218
39	39.0000000000	39.5000000000	0.0198501138	0.0258063963
40	40.0000000000	40.5000000000	-0.0256148850	-0.0269458200
41	41.0000000000	41.5000000000	0.0277993660	0.0344340790
42	42.0000000000	42.5000000000	-0.0341320027	-0.0390890423
43	43.0000000000	43.5000000000	0.0377229070	0.0443288076
44	44.0000000000	44.5000000000	-0.0440420790	-0.0512169067
45	45.0000000000	45.5000000000	0.0499199627	0.0561516097
46	46.0000000000	46.5000000000	-0.0551188790	-0.0643965694
47	47.0000000000	47.5000000000	0.0630602110	0.0692214233
48	48.0000000000	48.5000000000	-0.0665547932	-0.0774498335
49	49.0000000000	49.5000000000	0.0748550015	0.0813254511
50	50.0000000000	50.5000000000	-0.0767768581	-0.0882335951
51	51.0000000000	51.5000000000	0.0842902445	0.0921080975
52	52.0000000000	52.5000000000	-0.0876718291	-0.0977242663
53	53.0000000000	53.5000000000	0.0919635785	0.0995353490
54	54.0000000000	54.5000000000	-0.0954457385	-0.1036639061
55	55.0000000000	55.5000000000	0.0968801094	0.1038002016
56	56.0000000000	56.5000000000	-0.0973537187	-0.1043760223
57	57.0000000000	57.5000000000	0.0985453829	0.1062181397
58	58.0000000000	58.5000000000	-0.0980506356	-0.1033748473
59	59.0000000000	59.5000000000	0.0963995814	0.1052226413
60	60.0000000000	60.5000000000	-0.0968840519	-0.1018912622
61	61.0000000000	61.5000000000	0.0930698751	0.1018381188
62	62.0000000000	62.5000000000	-0.0939174517	-0.0999748400
63	63.0000000000	63.5000000000	0.0909541447	0.0974768896
64	64.0000000000	64.5000000000	-0.0901642565	-0.0965503931
65	65.0000000000	65.5000000000	0.0886334993	0.0941413423
66	66.0000000000	66.5000000000	-0.0862369117	-0.0931745804
67	67.0000000000	67.5000000000	0.0858030291	0.0913599459
68	68.0000000000	68.5000000000	-0.0821126676	-0.0900410579
69	69.0000000000	69.5000000000	0.0825657273	0.0870671631
70	70.0000000000	70.5000000000	-0.0779550455	-0.0836646335
71	71.0000000000	71.5000000000	0.0751039347	0.0793192629
72	72.0000000000	72.5000000000	-0.0721801432	-0.0753903942
73	73.0000000000	73.5000000000	0.0658170688	0.0690295024
74	74.0000000000	74.5000000000	-0.0626516847	-0.0642768981
75	75.0000000000	75.5000000000	0.0566857956	0.0581702016
76	76.0000000000	76.5000000000	-0.0504918770	-0.0498553221
77	77.0000000000	77.5000000000	0.0442023501	0.0452710165
78	78.0000000000	78.5000000000	-0.0373500711	-0.0373192859
79	79.0000000000	79.5000000000	0.0316357899	0.0328481643
80	80.0000000000	80.5000000000	-0.0262882617	-0.0269266652
81	81.0000000000	81.5000000000	0.0209215971	0.0209312042
82	82.0000000000	82.5000000000	-0.0160507104	-0.0162244138
83	83.0000000000	83.5000000000	0.0107209879	0.0082329911
84	84.0000000000	84.5000000000	-0.0058120208	-0.0043762053
85	85.0000000000	85.5000000000	0.0001271261	-0.0038735090
86	86.0000000000	86.5000000000	0.0060051804	0.0091980778
87	87.0000000000	87.5000000000	-0.0112968036	-0.0152713092
88	88.0000000000	88.5000000000	0.0191948997	0.0245037212
89	89.0000000000	89.5000000000	-0.0246152281	-0.0287463798
90	90.0000000000	90.5000000000	0.0317011581	0.0379086052
91	91.0000000000	91.5000000000	-0.0387292441	-0.0430499169
92	92.0000000000	92.5000000000	0.0433505665	0.0490230101
93	93.0000000000	93.5000000000	-0.0505003169	-0.0554417466
94	94.0000000000	94.5000000000	0.0532037648	0.0585408340
95	95.0000000000	95.5000000000	-0.0579886365	-0.0655593283
96	96.0000000000	96.5000000000	0.0619256138	0.0679587141
97	97.0000000000	97.5000000000	-0.0650568457	-0.0738778146
98	98.0000000000	98.5000000000	0.0706736069	0.0780929346
99	99.0000000000	99.5000000000	-0.0734530959	-0.0810473511
100	100.0000000000	100.5000000000	0.0788449601	0.0867651818
101	101.0000000000	101.5000000000	-0.0809053767	-0.0880259506
102	102.0000000000	102.5000000000	0.0855966663	0.0946918344
103	103.0000000000	103.5000000000	-0.0894440504	-0.0961025618
104	104.0000000000	104.5000000000	0.0903316720	0.0985657781
105	105.0000000000	105.5000000000	-0.0950048057	-0.1022925961
106	106.0000000000	106.5000000000	0.0935511195	0.1000817581
107	107.0000000000	107.5000000000	-0.0950070542	-0.1035848160
108	108.0000000000	108.5000000000	0.0947556732	0.1021372945
109	109.0000000000	109.5000000000	-0.0943328896	-0.1035669744
110	110.0000000000	110.5000000000	0.0956978820	0.1035294675
111	111.0000000000	111.5000000000	-0.0939905628	-0.1022338891
112	112.0000000000	112.5000000000	0.0959795301	0.1038116836
113	113.0000000000	113.5000000000	-0.0937118634	-0.0994734460
114	114.0000000000	114.5000000000	0.0944588212	0.1014736419
115	115.0000000000	115.5000000000	-0.0921797649	-0.0971194383
116	116.0000000000	116.5000000000	0.0898960939	0.0953231195
117	117.0000000000	117.5000000000	-0.0884289754	-0.0931812795
118	118.0000000000	118.5000000000	0.0824559755	0.0866712412
119	119.0000000000	119.5000000000	-0.0818597621	-0.0863954040
120	120.0000000000	120.5000000000	0.0749527490	0.0786377622
121	121.0000000000	121.5000000000	-0.0722708282	-0.0776353386
122	122.0000000000	122.5000000000	0.0674579292	0.0723948260
123	123.0000000000	123.5000000000	-0.0635370474	-0.0684484254
124	124.0000000000	124.5000000000	0.0611205355	0.0651793569
125	125.0000000000	125.5000000000	-0.0549402403	-0.0573095305
126	126.0000000000	126.5000000000	0.0531488947	0.0544201100
127	127.0000000000	127.5000000000	-0.0436627218	-0.0445416340
128	128.0000000000	128.5000000000	0.0421986793	0.0415624900
129	129.0000000000	129.5000000000	-0.0329018100	-0.0320211252
130	130.0000000000	130.5000000000	0.0284398625	0.0275830625
131	131.0000000000	131.5000000000	-0.0238142683	-0.0209206842
132	132.0000000000	132.5000000000	0.0139253359	0.0125502673
133	133.0000000000	133.5000000000	-0.0131813598	-0.0102457458
134	134.0000000000	134.5000000000	0.0020111702	0.0002678784
135	135.0000000000	135.5000000000	-0.0013907446	0.0009861804
136	136.0000000000	136.5000000000	-0.0092376084	-0.0118818412
137	137.0000000000	137.5000000000	0.0120794668	0.0140470424
138	138.0000000000	138.5000000000	-0.0205565703	-0.0248420601
139	139.0000000000	139.5000000000	0.0274094397	0.0294928783
140	140.0000000000	140.5000000000	-0.0301431586	-0.0351611082
141	141.0000000000	141.5000000000	0.0413806611	0.0446492062
142	142.0000000000	142.5000000000	-0.0391440374	-0.0441519355
143	143.0000000000	143.5000000000	0.0520548012	0.0575259306
144	144.0000000000	144.5000000000	-0.0486821845	-0.0537991938
145	145.0000000000	145.5000000000	0.0598462166	0.0679997947
146	146.0000000000	146.5000000000	-0.0585059394	-0.0665807095
147	147.0000000000	147.5000000000	0.0672202312	0.0769099096
148	148.0000000000	148.5000000000	-0.0695936462	-0.0791586500
149	149.0000000000	149.5000000000	0.0735654535	0.0841827893
150	150.0000000000	150.5000000000	-0.0817898612	-0.0895601335
151	151.0000000000	151.5000000000	0.0762952096	0.0875110515
152	152.0000000000	152.5000000000	-0.0915657965	-0.0994819810
153	153.0000000000	153.5000000000	0.0788113449	0.0889928529
154	154.0000000000	154.5000000000	-0.0977603196	-0.1059863081
155	155.0000000000	155.5000000000	0.0828621886	0.0910228203
156	156.0000000000	156.5000000000	-0.1014136429	-0.1096916540
157	157.0000000000	157.5000000000	0.0886898183	0.0945680440
158	158.0000000000	158.5000000000	-0.1034275947	-0.1104873712
159	159.0000000000	159.5000000000	0.0943759962	0.0973730455
160	160.0000000000	160.5000000000	-0.1004010063	-0.1058267789
161	161.0000000000	161.5000000000	0.0994128750	0.1003014999
162	162.0000000000	162.5000000000	-0.0917723594	-0.0970064120
163	163.0000000000	163.5000000000	0.1061545043	0.1051916155
164	164.0000000000	164.5000000000	-0.0816582784	-0.0856323931
165	165.0000000000	165.5000000000	0.1124762218	0.1087869486
166	166.0000000000	166.5000000000	-0.0689437068	-0.0727078530
167	167.0000000000	167.5000000000	0.1182175227	0.1134756541
168	168.0000000000	168.5000000000	-0.0538993724	-0.0568307568
169	169.0000000000	169.5000000000	0.1229012192	0.1174838588
170	170.0000000000	170.5000000000	-0.0365844021	-0.0375429488
171	171.0000000000	171.5000000000	0.1254174665	0.1187825194
172	172.0000000000	172.5000000000	-0.0174875196	-0.0181300666
173	173.0000000000	173.5000000000	0.1267809925	0.1197350519
174	174.0000000000	174.5000000000	0.0006390967	0.0002499349
175	175.0000000000	175.5000000000	0.1265239316	0.1197337143
176	176.0000000000	176.5000000000	0.0193903903	0.0192986065
177	177.0000000000	177.5000000000	0.1255049700	0.1179632702
178	178.0000000000	178.5000000000	0.0389322927	0.0408637312
179	179.0000000000	179.5000000000	0.1206518896	0.1137310151
180	180.0000000000	180.5000000000	0.0572710223	0.0603832670
181	181.0000000000	181.5000000000	0.1135312944	0.1072650133
182	182.0000000000	182.5000000000	0.0747334528	0.0766357519
183	183.0000000000	183.5000000000	0.1073321629	0.1005491167
184	184.0000000000	184.5000000000	0.0912529954	0.0939825174
185	185.0000000000	185.5000000000	0.0982195997	0.0927110149
186	186.0000000000	186.5000000000	0.1060836519	0.1106235700
187	187.0000000000	187.5000000000	0.0867988039	0.0817867209
188	188.0000000000	188.5000000000	0.1192148141	0.1246232636
189	189.0000000000	189.5000000000	0.0736990037	0.0691376368
190	190.0000000000	190.5000000000	0.1312047324	0.1353985273
191	191.0000000000	191.5000000000	0.0607198693	0.0573514070
192	192.0000000000	192.5000000000	0.1405759094	0.1447234756
193	193.0000000000	193.5000000000	0.0477611912	0.0449834756
194	194.0000000000	194.5000000000	0.1468919605	0.1535059050
195	195.0000000000	195.5000000000	0.0315294827	0.0293417972
196	196.0000000000	196.5000000000	0.1525617491	0.1588466840
197	197.0000000000	197.5000000000	0.0148172982	0.0143185908
198	198.0000000000	198.5000000000	0.1547556914	0.1598089754
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 483.750000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0014781305	-0.0016224937
2	2.0000000000	2.5000000000	-0.0016631039	0.0003564474
3	3.0000000000	3.5000000000	0.0023347859	-0.0013524671
4	4.0000000000	4.5000000000	-0.0017089209	0.0021913446
5	5.0000000000	5.5000000000	0.0022812972	-0.0015929485
6	6.0000000000	6.5000000000	-0.0022508205	0.0032158983
7	7.0000000000	7.5000000000	0.0011309361	-0.0013034497
8	8.0000000000	8.5000000000	-0.0039370521	0.0032022307
9	9.0000000000	9.5000000000	0.0014896506	-0.0011699185
10	10.0000000000	10.5000000000	-0.0050007578	0.0044809044
11	11.0000000000	11.5000000000	0.0019666720	-0.0013267674
12	12.0000000000	12.5000000000	-0.0051580410	0.0049954099
13	13.0000000000	13.5000000000	0.0019087839	-0.0007132470
14	14.0000000000	14.5000000000	-0.0056797197	0.0058028079
15	15.0000000000	15.5000000000	0.0009992909	-0.0004888265
